city,city_ascii,lat,lng,country,«·≈”„,iso2,iso3,admin_name,capital,population,id
San Crist?bal Amatl?n,San Cristobal Amatlan,16.3167,-96.4,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,minor,5148,1484229558
San Diego de Alejandr?a,San Diego de Alejandria,20.8667,-101.9,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Jalisco,minor,7349,1484200582
San Diego de la Uni?n,San Diego de la Union,21.4656,-100.8736,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Guanajuato,minor,7946,1484000829
San Dionisio del Mar,San Dionisio del Mar,16.3217,-94.7569,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,5127,1484014548
San Felipe,San Felipe,21.4833,-101.2167,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Guanajuato,minor,32831,1484279509
San Felipe,San Felipe,31.0275,-114.8353,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Baja California,,20750,1484794463
San Felipe Jalapa de D?az,San Felipe Jalapa de Diaz,18.0667,-96.5333,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,27979,1484014091
San Felipe Orizatl?n,San Felipe Orizatlan,21.1719,-98.6064,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Hidalgo,,38472,1484942420
San Felipe Tejalapan,San Felipe Tejalapan,17.1111,-96.8542,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,7862,1484085457
San Fernando,San Fernando,24.8504,-98.16,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Tamaulipas,minor,29171,1484830415
San Francisco,San Francisco,30.9,-112.6,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Sonora,,89122,1484657489
San Francisco,San Francisco,20.5333,-102.5,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Jalisco,,5167,1484609468
San Francisco del Mar,San Francisco del Mar,16.3394,-94.515,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,7650,1484190269
San Francisco del Rinc?n,San Francisco del Rincon,21.0228,-101.86,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Guanajuato,minor,71139,1484674455
San Francisco Ixhuatan,San Francisco Ixhuatan,16.3514,-94.4836,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,8980,1484223318
San Gregorio Atzompa,San Gregorio Atzompa,19.0224,-98.3445,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Puebla,minor,9671,1484057992
San Ignacio Cohuirimpo,San Ignacio Cohuirimpo,27.05,-109.4167,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Sonora,,10606,1484235510
San Ignacio R?o Muerto,San Ignacio Rio Muerto,27.415,-110.245,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Sonora,minor,8435,1484273364
San Isidro Buen Suceso,San Isidro Buen Suceso,19.1528,-98.1069,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Tlaxcala,,7688,1484003997
San Jacinto Amilpas,San Jacinto Amilpas,17.1,-96.7667,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,15720,1484813830
San Jer?nimo Coatl?n,San Jeronimo Coatlan,16.2333,-96.8667,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,minor,5019,1484122222
San Jer?nimo Tlacochahuaya,San Jeronimo Tlacochahuaya,17.0083,-96.5556,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,minor,5491,1484069897
San JosÈ de Gracia,San Jose de Gracia,22.15,-102.4167,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Aguascalientes,minor,8896,1484004442
San JosÈ del Cabo,San Jose del Cabo,23.0614,-109.7081,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Baja California Sur,minor,136285,1484157742
San JosÈ del Progreso,San Jose del Progreso,16.6833,-96.6833,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,6822,1484119700
San JosÈ el Viejo,San Jose el Viejo,23.1226,-109.712,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Baja California Sur,,7222,1484016340
San JosÈ Tenango,San Jose Tenango,18.15,-96.7333,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,minor,18316,1484844323
San JosÈ Villa de Allende,San Jose Villa de Allende,19.3747,-100.1475,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,MÈxico,minor,52641,1484492033
San Juan Cotzoc?n,San Juan Cotzocon,17.1667,-95.7833,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,23686,1484942065
San Juan de los Lagos,San Juan de los Lagos,21.2489,-102.3304,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Jalisco,minor,69725,1484319370
San Juan del R?o,San Juan del Rio,20.3833,-99.9833,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,QuerÈtaro,minor,301237,1484890205
San Juan Evangelista,San Juan Evangelista,17.8833,-95.1333,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Veracruz,minor,33929,1484667360
San Juan Guichicovi,San Juan Guichicovi,16.9667,-95.0833,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,27646,1484056048
San Juan Ixcaquixtla,San Juan Ixcaquixtla,18.45,-97.8167,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Puebla,,8752,1484614314
San Juan Lalana,San Juan Lalana,17.4667,-95.8833,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,16972,1484819599
San Juan Mixtepec,San Juan Mixtepec,17.3,-97.8333,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,minor,6680,1484992412
San Juan ?um?,San Juan Numi,17.4,-97.7,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,minor,5747,1484409961
San Juan Zitlaltepec,San Juan Zitlaltepec,19.7167,-99.05,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Morelos,,19600,1484882196
San Juanito,San Juanito,27.97,-107.6003,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Chihuahua,,10535,1484053518
San Juanito de Escobedo,San Juanito de Escobedo,20.8,-104,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Jalisco,minor,9433,1484130165
San Juli?n,San Julian,21.0167,-102.1667,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Jalisco,minor,15890,1484367855
San Luis de La Loma,San Luis de La Loma,17.2714,-100.8911,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Guerrero,,11090,1484748421
San Luis de la Paz,San Luis de la Paz,21.3,-100.5167,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Guanajuato,minor,101370,1484137795
San Luis Potos?,San Luis Potosi,22.1511,-100.9761,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,San Luis Potos?,admin,772828,1484583620
San Luis R?o Colorado,San Luis Rio Colorado,32.4767,-114.7625,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Sonora,minor,176685,1484573106
San Mart?n de las Pir?mides,San Martin de las Piramides,19.7333,-98.8167,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,MÈxico,minor,21511,1484000182
San Mart?n Hidalgo,San Martin Hidalgo,20.435,-103.9286,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Jalisco,minor,8092,1484808441
San Martin Texmelucan de Labastida,San Martin Texmelucan de Labastida,19.2693,-98.4283,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Puebla,minor,152051,1484481265
San Miguel de Allende,San Miguel de Allende,20.9142,-100.7436,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Guanajuato,minor,69811,1484007926
San Miguel de Papasquiaro,San Miguel de Papasquiaro,24.8304,-105.34,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Durango,,22750,1484521716
San Miguel del Puerto,San Miguel del Puerto,15.9167,-96.1667,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,minor,8362,1484006289
San Miguel Ocotenco,San Miguel Ocotenco,18.9894,-97.447,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Puebla,,23824,1484616570
San Miguel Panixtlahuaca,San Miguel Panixtlahuaca,16.2597,-97.3781,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,minor,5930,1484082675
San Miguel Quetzaltepec,San Miguel Quetzaltepec,16.9667,-95.8167,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,8119,1484987691
San Miguel Xoxtla,San Miguel Xoxtla,19.1833,-98.3,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Puebla,,12341,1484989109
San Nicolas Buenos Aires,San Nicolas Buenos Aires,19.1433,-97.4767,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Puebla,,9972,1484819352
San Nicol?s de los Garza,San Nicolas de los Garza,25.75,-100.2833,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Nuevo Le?n,minor,443273,1484264138
San Nicol?s de los Ranchos,San Nicolas de los Ranchos,19.0667,-98.4833,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Puebla,minor,11734,1484875886
San Nicol?s Tolentino,San Nicolas Tolentino,22.2489,-100.5525,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,San Luis Potos?,minor,5547,1484584889
San Pablo Atlazalpan,San Pablo Atlazalpan,19.2172,-98.909,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,MÈxico,,11236,1484948651
San Pablo Huitzo,San Pablo Huitzo,17.2764,-96.8825,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,minor,7024,1484216451
San Pablo Huixtepec,San Pablo Huixtepec,16.8167,-96.7833,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,minor,9313,1484156599
San Pablo Villa de Mitla,San Pablo Villa de Mitla,16.917,-96.4,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,minor,7547,1484844758
San Patricio,San Patricio,19.2,-104.6833,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Jalisco,,7569,1484499776
San Pedro,San Pedro,25.7578,-102.9831,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Coahuila de Zaragoza,minor,49490,1484673086
San Pedro Amuzgos,San Pedro Amuzgos,16.65,-98.1,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,6664,1484272000
San Pedro Garza Garc?a,San Pedro Garza Garcia,25.6667,-100.3,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Nuevo Le?n,minor,122659,1484228590
San Pedro Huamelula,San Pedro Huamelula,16.0167,-95.6667,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,minor,10014,1484802560
San Pedro Ixcatl?n,San Pedro Ixcatlan,18.15,-96.5,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,11653,1484497758
San Pedro Ixtlahuaca,San Pedro Ixtlahuaca,17.05,-96.8167,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,8561,1484203625
San Pedro Jicay?n,San Pedro Jicayan,16.4167,-97.9833,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,minor,12387,1484151830
San Pedro Mixtepec,San Pedro Mixtepec,16,-97.1169,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,minor,48336,1484546885
San Pedro Pochutla,San Pedro Pochutla,15.7463,-96.4652,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,minor,13685,1484815091
San Pedro Tapanatepec,San Pedro Tapanatepec,16.3667,-94.2,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,15152,1484844084
San Quint?n,San Quintin,30.4837,-115.95,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Baja California,,5433,1484693426
San Rafael,San Rafael,20.1889,-96.8658,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Veracruz,minor,29631,1484480100
San Salvador,San Salvador,20.2833,-99.0153,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Hidalgo,minor,28637,1484680072
San Salvador El Seco,San Salvador El Seco,19.1333,-97.65,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Puebla,,30303,1484262709
San Sebasti?n del Oeste,San Sebastian del Oeste,20.8511,-104.819,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Jalisco,minor,5643,1484285954
San Sebasti?n Tecomaxtlahuaca,San Sebastian Tecomaxtlahuaca,17.35,-98.0333,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,8352,1484000691
San Sim?n de Guerrero,San Simon de Guerrero,19.0225,-100.0067,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,MÈxico,minor,6010,1484005428
Santa Ana,Santa Ana,30.5406,-111.1205,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Sonora,minor,12372,1484002576
Santa Ana Chiautempan,Santa Ana Chiautempan,19.3167,-98.1833,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Tlaxcala,minor,46776,1484567035
Santa Ana Maya,Santa Ana Maya,20,-101.0167,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Michoac?n de Ocampo,minor,12466,1484004080
Santa Ana Nextlalpan,Santa Ana Nextlalpan,19.7167,-99.0667,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,MÈxico,minor,34374,1484696225
Santa Anita,Santa Anita,30.45,-111.05,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Sonora,,16203,1484530456
Santa B?rbara,Santa Barbara,26.8133,-105.8203,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Chihuahua,minor,10721,1484698134
Santa Catarina Ayotzingo,Santa Catarina Ayotzingo,19.2647,-98.8975,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,MÈxico,,10702,1484300687
Santa Catarina Juquila,Santa Catarina Juquila,16.2379,-97.2914,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,14710,1484108848
Santa Catarina Otzolotepec,Santa Catarina Otzolotepec,18.5667,-97.25,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Puebla,,67611,1484006128
Santa Cruz Amilpas,Santa Cruz Amilpas,17.0667,-96.6833,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,12814,1484665188
Santa Cruz Atizap?n,Santa Cruz Atizapan,19.1756,-99.4886,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,MÈxico,minor,8909,1484011710
Santa Cruz Itundujia,Santa Cruz Itundujia,16.8667,-97.65,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,11616,1484802157
Santa Cruz Xoxocotl?n,Santa Cruz Xoxocotlan,17.0264,-96.7333,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,93188,1484706021
Santa Cruz Zenzontepec,Santa Cruz Zenzontepec,16.5333,-97.5,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,18512,1484403131
Santa Eulalia,Santa Eulalia,28.5939,-105.8878,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Chihuahua,minor,7135,1484258446
Santa Isabel Cholula,Santa Isabel Cholula,19,-98.3667,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Puebla,minor,9236,1484043974
Santa Luc?a del Camino,Santa Lucia del Camino,17.0667,-96.6833,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,49459,1484226980
Santa Luc?a Monte Verde,Santa Lucia Monte Verde,16.95,-97.6667,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,6398,1484105891
Santa Mar?a Ajoloapan,Santa Maria Ajoloapan,19.9692,-99.0353,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Morelos,,9185,1484494406
Santa Mar?a Atzompa,Santa Maria Atzompa,17.0794,-96.7869,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,41921,1484411990
Santa Mar?a Chilchotla,Santa Maria Chilchotla,18.2333,-96.8167,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,minor,20328,1484011437
Santa Mar?a Colotepec,Santa Maria Colotepec,15.8833,-96.9167,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,minor,24076,1484824159
Santa Mar?a del Oro,Santa Maria del Oro,25.9333,-105.3667,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Durango,minor,5878,1484044585
Santa Mar?a del Tule,Santa Maria del Tule,17.0465,-96.6363,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,minor,8918,1484488353
Santa Mar?a Huatulco,Santa Maria Huatulco,15.85,-96.3333,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,minor,45680,1484007409
Santa Mar?a Huazolotitl?n,Santa Maria Huazolotitlan,16.3014,-97.9125,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,minor,11400,1484964628
Santa Mar?a Jalapa del MarquÈs,Santa Maria Jalapa del Marques,16.4401,-95.4434,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,minor,13148,1484628971
Santa Mar?a Petapa,Santa Maria Petapa,16.8167,-95.1167,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,16518,1484501021
Santa Mar?a Texmelucan,Santa Maria Texmelucan,19.2833,-98.4333,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Puebla,,175518,1484127851
Santa Mar?a Tonameca,Santa Maria Tonameca,15.7458,-96.5472,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,minor,25130,1484998049
Santa Mar?a Xadani,Santa Maria Xadani,16.3667,-95.0167,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,minor,8795,1484494009
Santa Mar?a Yucuhiti,Santa Maria Yucuhiti,17.0167,-97.7667,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,minor,6048,1484319057
Santa Rosal?a,Santa Rosalia,27.3389,-112.2669,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Baja California Sur,minor,14357,1484950775
Santiago,Santiago,25.4333,-100.1333,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Nuevo Le?n,minor,37886,1484043921
Santiago,Santiago,18.45,-95.8333,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Veracruz,,5790,1484197612
Santiago Amoltepec,Santiago Amoltepec,16.6167,-97.5,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,12683,1484936827
Santiago de Anaya,Santiago de Anaya,20.3844,-98.9647,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Hidalgo,,14066,1484062040
Santiago Ixcuintla,Santiago Ixcuintla,21.811,-105.2079,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Nayarit,minor,18365,1484248235
Santiago Ixtayutla,Santiago Ixtayutla,16.5667,-97.65,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,13041,1484640868
Santiago Jocotepec,Santiago Jocotepec,17.5833,-95.8833,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,14135,1484170405
Santiago Maravat?o,Santiago Maravatio,20.1667,-101,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Guanajuato,minor,6670,1484400248
Santiago Suchilquitongo,Santiago Suchilquitongo,17.25,-96.8833,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,minor,10397,1484773312
Santiago Tulantepec,Santiago Tulantepec,20.0397,-98.3575,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Hidalgo,minor,16078,1484221851
Santiago Tuxtla,Santiago Tuxtla,18.4654,-95.3,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Veracruz,minor,57466,1484009696
Santiago Yaveo,Santiago Yaveo,17.3333,-95.7,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,6885,1484451563
Santiago Yosond?a,Santiago Yosondua,16.8833,-97.5667,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,8330,1484004709
Santiago Zacatepec,Santiago Zacatepec,17.15,-95.9167,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,5187,1484385187
Santo Domingo Petapa,Santo Domingo Petapa,16.8167,-95.1333,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,9157,1484805593
Santo Domingo Tehuantepec,Santo Domingo Tehuantepec,16.3184,-95.2478,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,minor,64639,1484904308
Santo Tom?s de los Pl?tanos,Santo Tomas de los Platanos,19.1817,-100.2589,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,MÈxico,minor,9682,1484531949
Santos Reyes Nopala,Santos Reyes Nopala,16.1,-97.15,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,17583,1484003311
Saucillo,Saucillo,28.0333,-105.2833,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Chihuahua,minor,11004,1484590798
Sayula,Sayula,19.8836,-103.5972,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Jalisco,minor,36778,1484178547
Sayula de Alem?n,Sayula de Aleman,17.8833,-94.95,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Veracruz,minor,32721,1484073387
Senguio,Senguio,19.7539,-100.3377,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Michoac?n de Ocampo,minor,19146,1484696811
SeyÈ,Seye,20.8372,-89.3719,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Yucat?n,minor,8369,1484902665
Silacayo?pam,Silacayoapam,17.5,-98.1333,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,minor,6495,1484018467
Silao,Silao,20.9478,-101.4281,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Guanajuato,minor,74242,1484276023
Simojovel de Allende,Simojovel de Allende,17.15,-92.7167,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Chiapas,minor,44295,1484425686
Singuilucan,Singuilucan,19.9675,-98.5178,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Hidalgo,minor,13143,1484024966
Soledad Atzompa,Soledad Atzompa,18.755,-97.1522,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Veracruz,minor,23130,1484642759
Soledad de Doblado,Soledad de Doblado,19.0447,-96.4233,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Veracruz,minor,27770,1484007805
Soledad de Graciano S?nchez,Soledad de Graciano Sanchez,22.1833,-100.9333,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,San Luis Potos?,minor,332072,1484610487
Soledad Etla,Soledad Etla,17.1667,-96.8167,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,5591,1484003932
Solosuchiapa,Solosuchiapa,17.4,-93.0167,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Chiapas,minor,8082,1484146814
Sombrerete,Sombrerete,23.6333,-103.6397,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Zacatecas,minor,21702,1484007324
Sonoita,Sonoita,31.8614,-112.8544,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Sonora,minor,11440,1484032951
Soteapan,Soteapan,18.2333,-94.8667,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Veracruz,minor,35155,1484716801
Sotuta,Sotuta,20.5968,-89.0082,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Yucat?n,minor,5548,1484594318
Soyaniquilpan,Soyaniquilpan,19.9892,-99.4361,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,MÈxico,minor,13290,1484895616
Sultepec,Sultepec,18.8667,-99.95,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,MÈxico,minor,24986,1484381977
Tac?mbaro de Codallos,Tacambaro de Codallos,19.2356,-101.4569,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Michoac?n de Ocampo,minor,76661,1484508699
Tacotalpa,Tacotalpa,17.5931,-92.8258,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Tabasco,minor,8071,1484934308
Tala,Tala,20.6525,-103.7028,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Jalisco,minor,80365,1484003075
Tamazulapam Villa del Progreso,Tamazulapam Villa del Progreso,17.675,-97.5714,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,,7707,1484013492
Tamazunchale,Tamazunchale,21.2667,-98.7833,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,San Luis Potos?,minor,72685,1484802864
Tamchen,Tamchen,20.8753,-89.9319,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Yucat?n,,6307,1484385687
Tamiahua,Tamiahua,21.2788,-97.4462,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Veracruz,minor,23120,1484634319
Tampico,Tampico,22.2553,-97.8686,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Tamaulipas,minor,297284,1484060031
Tamu?n,Tamuin,22,-98.7833,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,San Luis Potos?,minor,14748,1484269723
Tanc?taro,Tancitaro,19.3375,-102.3631,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Michoac?n de Ocampo,,31100,1484944433
Tancoco,Tancoco,21.2861,-97.7906,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Veracruz,minor,5792,1484503829
Tanganc?cuaro de Arista,Tangancicuaro de Arista,19.8889,-102.205,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,MÈxico,,35256,1484528763
Tantoyuca,Tantoyuca,21.35,-98.2333,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Veracruz,minor,103616,1484205572
Tapachula,Tapachula,14.9,-92.2667,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Chiapas,minor,348156,1484997178
Tapalpa,Tapalpa,19.9445,-103.7585,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Jalisco,minor,19506,1484280338
Tapilula,Tapilula,17.2536,-93.0093,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Chiapas,minor,12887,1484306142
Tasquillo,Tasquillo,20.6167,-99.25,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Hidalgo,,15429,1484659098
Tatahuicapan,Tatahuicapan,18.25,-94.7667,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Veracruz,minor,15614,1484402622
Tataltepec de ValdÈs,Tataltepec de Valdes,16.3064,-97.5461,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Oaxaca,minor,8869,1484294949
Tatatila,Tatatila,19.7,-97.1167,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Veracruz,minor,5767,1484958731
Taxco de Alarc?n,Taxco de Alarcon,18.5564,-99.605,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Guerrero,minor,52217,1484987082
Tayoltita,Tayoltita,24.0833,-105.9333,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Durango,minor,5124,1484925741
Teabo,Teabo,20.3997,-89.2844,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Yucat?n,,6115,1484546249
Tecali,Tecali,18.9011,-97.97,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Puebla,minor,21992,1484035847
Tec?mac,Tecamac,19.7131,-98.9683,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,MÈxico,minor,364579,1484363321
Tecamachalco,Tecamachalco,18.8667,-97.7167,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Puebla,minor,77061,1484013224
Tecate,Tecate,32.5728,-116.6267,Mexico,«·„ﬂ”Ìﬂ,MX,MEX,Baja California,minor,81059,1484547809
